"annotation_id","annotator","comment","commonsense","created_at","id","lead_time","platform","sarcasm","sentiment","updated_at","video_core_content","video_highlight","video_id","video_target_sentiment","video_title","video_url"
25,"1","mình cảm thấy hối hận khi cuốn vào tiktok các phốt drama liên tục comment thì như rác toxic vô cùng nội dung lệch lạc các bé cấp 1 cấp 2 lên bênh idol comment rác vô cùng chắc chuyển qua youtube lại thôi chứ rác lắm rồi","JVevermind là một trong những vlogger đời đầu tại Việt Nam, nổi tiếng với những video phân tích sâu sắc về văn hóa mạng, tâm lý người dùng và cơ chế thao túng dư luận trên các nền tảng xã hội. Các scandal liên quan đến nghệ sĩ như Phạm Thoại và Thủy Tiên thường được dàn dựng để thu hút sự chú ý và tăng cường tương tác, từ đó tạo lợi ích truyền thông.","2026-05-30T09:34:25.886967Z",26,60.156,"youtube","Không mỉa mai","Tiêu cực","2026-05-30T09:34:25.886983Z","Góc nhìn chiêm nghiệm sâu sắc và thẳng thắn của vlogger đời đầu JVevermind về thực trạng đen tối, sự độc hại của mạng xã hội hiện đại, nơi con người bị thao túng bởi thế giới ảo, drama dàn dựng và các hệ thống điều hướng dư luận. Đặt vấn đề về sự thay đổi tiêu cực của mạng xã hội: từ một không gian kết nối bạn bè thuần túy trở thành nơi sản sinh văn hóa 'phông bạt', sống ảo và cuồng si danh vọng giả tạo. Chỉ trích trực diện các vụ tạo scandal, dàn dựng drama tinh vi của những người nổi tiếng (như Phạm Thoại, Thủy Tiên) nhằm thâu tóm sự chú ý của đám đông để trục lợi truyền thông. Phân tích cơ chế kỹ thuật đứng sau hậu trường mạng xã hội, giải thích cách các hệ thống bot AI, tài khoản ảo (clone) và đội ngũ seeding được dùng để kích động tranh cãi, định hướng dư luận và thao túng tâm lý người dùng. Đưa ra lời khuyên mang tính triết lý về cách bảo vệ sức khỏe tinh thần, học cách 'ngừng quan tâm' trước những thị phi vô bổ để tìm lại giá trị sống đích thực ngoài đời thực.","Chỉ trích các vụ drama của Phạm Thoại, Thủy Tiên; giải thích cách bot AI được dùng để kích động tranh luận và định hướng dư luận.","foeGbXU6pGI","negative","Mạng Xã Hội không còn vui nữa","https://www.youtube.com/watch?v=foeGbXU6pGI"
26,"1","nhạc 1 đằng hát 1 nẻo sợ quá","Cụm từ 'nhạc 1 đằng hát 1 nẻo' chỉ tình trạng hát lệch tông, lệch nhịp hoặc không khớp với nhạc nền. Trong các chương trình biểu diễn trực tiếp, việc hát không khớp nhạc có thể xảy ra do lỗi kỹ thuật hoặc áp lực sân khấu.","2026-05-30T09:34:45.350757Z",27,19.124,"youtube","Có mỉa mai","Tiêu cực","2026-05-30T09:34:45.350777Z","Màn trình diễn ca khúc 'Giấy ghi chú tâm nguyện' ngọt ngào và trẻ trung của nhóm nghệ sĩ Lý Tiểu Nhiễm, Đường Nghệ Hân và Vương Mông tại vòng Công diễn 1 của chương trình thực tế 'Chị Đẹp Đạp Gió 2026'. Giới thiệu các thành viên trong đội hình (Lý Tiểu Nhiễm, Đường Nghệ Hân, Vương Mông), ý tưởng dàn dựng sân khấu lấy cảm hứng thanh xuân và quá trình luyện tập vất vả trước giờ G. Mở đầu tiết mục với giai điệu nhẹ nhàng, các nghệ sĩ xuất hiện rạng rỡ trong trang phục dễ thương, mang lại không khí trong trẻo và hoài niệm cho khán giả. Đoạn cao trào của ca khúc phô diễn sự kết hợp giọng hát hòa quyện, vũ đạo đồng đều và các khoảnh khắc tương tác ngọt ngào giữa các tỷ tỷ trên sân khấu. Phần kết thúc tiết mục trong tiếng reo hò cổ vũ của khán giả tại trường quay, nhận xét từ ban giám khảo và màn reaction đầy hào hứng của các nghệ sĩ khác từ phòng chờ.","Sự kết hợp giữa các nghệ sĩ Lý Tiểu Nhiễm, Đường Nghệ Hân; phong cách biểu diễn trẻ trung, mang tính giải trí thuần túy.","yM8XxAwUM_M","positive","GIẤY GHI CHÚ TÂM NGUYỆN","https://www.youtube.com/watch?v=yM8XxAwUM_M"
27,"1","bé thấy dễ thương nhỉ","'Dễ thương' là một từ mô tả cảm xúc khi thấy ai đó hoặc cái gì gây ra sự yêu mến và xúc động nhẹ nhàng. Trong video, bé Phương Anh là một học sinh tiểu học được quay với góc nhìn gần gũi, thể hiện sự ngây thơ và biểu cảm khi được phỏng vấn.","2026-05-30T09:35:05.396594Z",28,19.785,"tiktok","Không mỉa mai","Tích cực","2026-05-30T09:35:05.396609Z","Video là bản cắt ghép từ một phóng sự lớp học tiểu học trong giờ ăn bán trú. Trong đoạn đầu, cô giáo nói rằng bé Phương Anh không ăn được thịt gà nên gọi bé lên chia canh cho các bạn. Sau đó, ở phần phỏng vấn, phóng viên hỏi bé có ăn được thịt gà không và bé trả lời là có. Video dùng các đoạn zoom cận cảnh vào biểu cảm của bé, chuyển sang tông đen trắng ở cuối và thêm nhạc nền kiểu điều tra để tăng cảm giác kịch tính. Text overlay gồm các câu như “Mong VTV theo dõi năm nay bạn Phương Anh có được lên lớp không?”, “Ủa?” và “Có ạ”. Nội dung tập trung vào sự khác biệt giữa lời cô giáo nói và câu trả lời trực tiếp của học sinh trong phóng sự.","Bối cảnh lớp học giờ ăn bán trú; cô giáo gọi bé Phương Anh đi chia canh; phóng viên phỏng vấn bé về việc ăn thịt gà; text overlay nhấn mạnh câu “Ủa?” và “Có ạ”; cuối video có nhạc nền kịch tính.","7628064166992973077","neutral","Con có ăn được thịt gà không?","https://www.tiktok.com/@saigondailytrending/video/7628064166992973077?is_from_webapp=1"
28,"1","người trưởng thành có học thức có văn hóa làm content cũng khác bọt thật","'Bọt' là tiếng lóng chỉ những người làm nội dung mạng xã hội thiếu chiều sâu, chỉ tập trung vào scandal, drama hoặc nội dung giật gân để thu hút sự chú ý. JVevermind là một trong những vlogger đời đầu của Việt Nam, nổi tiếng với các video mang tính chiêm nghiệm và phân tích xã hội sâu sắc.","2026-05-30T09:35:31.669701Z",29,26.052,"youtube","Không mỉa mai","Tích cực","2026-05-30T09:35:31.669716Z","Góc nhìn chiêm nghiệm sâu sắc và thẳng thắn của vlogger đời đầu JVevermind về thực trạng đen tối, sự độc hại của mạng xã hội hiện đại, nơi con người bị thao túng bởi thế giới ảo, drama dàn dựng và các hệ thống điều hướng dư luận. Đặt vấn đề về sự thay đổi tiêu cực của mạng xã hội: từ một không gian kết nối bạn bè thuần túy trở thành nơi sản sinh văn hóa 'phông bạt', sống ảo và cuồng si danh vọng giả tạo. Chỉ trích trực diện các vụ tạo scandal, dàn dựng drama tinh vi của những người nổi tiếng (như Phạm Thoại, Thủy Tiên) nhằm thâu tóm sự chú ý của đám đông để trục lợi truyền thông. Phân tích cơ chế kỹ thuật đứng sau hậu trường mạng xã hội, giải thích cách các hệ thống bot AI, tài khoản ảo (clone) và đội ngũ seeding được dùng để kích động tranh cãi, định hướng dư luận và thao túng tâm lý người dùng. Đưa ra lời khuyên mang tính triết lý về cách bảo vệ sức khỏe tinh thần, học cách 'ngừng quan tâm' trước những thị phi vô bổ để tìm lại giá trị sống đích thực ngoài đời thực.","Chỉ trích các vụ drama của Phạm Thoại, Thủy Tiên; giải thích cách bot AI được dùng để kích động tranh luận và định hướng dư luận.","foeGbXU6pGI","negative","Mạng Xã Hội không còn vui nữa","https://www.youtube.com/watch?v=foeGbXU6pGI"
29,"1","khổ rồi con ơi chuyển trường đi học không được ở đó nữa đâu","'Khổ rồi con ơi chuyển trường đi học không được ở đó nữa đâu' là một lời khuyên dựa trên quan điểm rằng việc công khai hành vi của trẻ trong phóng sự có thể gây ảnh hưởng tiêu cực đến cuộc sống học tập và tâm lý của bé. Trường hợp này đã gây tranh cãi về việc truyền thông xử lý thông tin liên quan đến trẻ em.","2026-05-30T09:36:36.283533Z",30,64.328,"tiktok","Không mỉa mai","Tiêu cực","2026-05-30T09:36:36.283552Z","Video là bản cắt ghép từ một phóng sự lớp học tiểu học trong giờ ăn bán trú. Trong đoạn đầu, cô giáo nói rằng bé Phương Anh không ăn được thịt gà nên gọi bé lên chia canh cho các bạn. Sau đó, ở phần phỏng vấn, phóng viên hỏi bé có ăn được thịt gà không và bé trả lời là có. Video dùng các đoạn zoom cận cảnh vào biểu cảm của bé, chuyển sang tông đen trắng ở cuối và thêm nhạc nền kiểu điều tra để tăng cảm giác kịch tính. Text overlay gồm các câu như “Mong VTV theo dõi năm nay bạn Phương Anh có được lên lớp không?”, “Ủa?” và “Có ạ”. Nội dung tập trung vào sự khác biệt giữa lời cô giáo nói và câu trả lời trực tiếp của học sinh trong phóng sự.","Bối cảnh lớp học giờ ăn bán trú; cô giáo gọi bé Phương Anh đi chia canh; phóng viên phỏng vấn bé về việc ăn thịt gà; text overlay nhấn mạnh câu “Ủa?” và “Có ạ”; cuối video có nhạc nền kịch tính.","7628064166992973077","neutral","Con có ăn được thịt gà không?","https://www.tiktok.com/@saigondailytrending/video/7628064166992973077?is_from_webapp=1"
30,"1","mấy anh hay hơn nhà cái không mà mấy anh bình luận xàm về nhì","'Nhà cái' trong bóng đá là công ty hoặc tổ chức cung cấp dịch vụ cá cược thể thao, dự đoán kết quả trận đấu. 'Bình luận xàm' là cách nói lóng chỉ việc bình luận viên đưa ra nhận định hoặc dự đoán sai lệch về kết quả trận đấu, gây thất vọng cho người hâm mộ.","2026-05-30T09:37:01.400636Z",31,24.815,"youtube","Không mỉa mai","Tiêu cực","2026-05-30T09:37:01.400653Z","Diễn biến toàn bộ trận đấu bóng đá kịch tính giữa Arsenal và Bournemouth. Arsenal (đội cửa trên) được kỳ vọng sẽ giành chiến thắng dễ dàng nhưng đã vấp phải sự kháng cự mãnh liệt và suýt bị cầm hòa hoặc thua, gây tâm lý căng thẳng tột độ cho người hâm mộ trước khi có màn lội ngược dòng may mắn. Arsenal kiểm soát hoàn toàn thế trận trong hiệp 1, dồn ép đối thủ và nhanh chóng có bàn thắng vươn lên dẫn trước nhờ sự áp đảo của hàng công. Bournemouth bất ngờ vùng lên mạnh mẽ vào đầu hiệp 2, khai thác các lỗ hổng phòng ngự bất cẩn của Arsenal để ghi bàn gỡ hòa khiến thế trận đảo chiều. Trận đấu được đẩy lên đỉnh điểm với một pha thổi penalty đầy tranh cãi từ trọng tài, tạo ra làn sóng phản đối dữ dội từ ban huấn luyện và cầu thủ Arsenal. Những phút bù giờ cuối cùng đầy nghẹt thở, Arsenal ghi được bàn thắng quý như vàng để ấn định chiến thắng sát nút đầy chật vật, giải tỏa áp lực nhưng để lại nhiều hoài nghi về phong độ phòng ngự.","Những sai lầm phòng ngự của Arsenal, pha penalty gây tranh cãi và cú lội ngược dòng đầy may mắn/khó khăn của đội chủ nhà.","5Augh75jX6g","negative","HIGHLIGHTS: ARSENAL - BOURNEMOUTH","https://www.youtube.com/watch?v=5Augh75jX6g"
31,"1","máy dập paris","'Máy dập Paris' là cách nói phóng đại về việc có nhiều mối quan hệ tình cảm ở Paris. Picasso sống phần lớn cuộc đời tại Pháp và có nhiều người tình là nghệ sĩ, người mẫu sống tại Paris.","2026-05-30T09:37:30.420134Z",32,28.772,"youtube","Có mỉa mai","Tiêu cực","2026-05-30T09:37:30.420151Z","Video hoạt hình vẽ tay mang phong cách hài hước và châm biếm, kể về cuộc đời, sự nghiệp nghệ thuật vĩ đại đan xen với cuộc sống tình cảm vô cùng phức tạp, đào hoa và đầy scandal của danh họa người Tây Ban Nha Pablo Picasso. Giới thiệu xuất thân, thời thơ ấu và tài năng hội họa thiên bẩm bộc lộ từ rất sớm của Picasso, tạo tiền đề cho hành trình trở thành danh họa thế giới. Quá trình sáng tạo nghệ thuật qua các thời kỳ mang tính bước ngoặt lịch sử: Thời kỳ Xanh lam (Blue Period), Thời kỳ Hoa hồng (Rose Period) và đỉnh cao là việc đồng sáng lập trường phái Lập thể (Cubism). Đi sâu vào góc khuất đời tư, thói trăng hoa 'thay người yêu như thay áo', các mối quan hệ tình cảm phức tạp và những vụ bê bối 'cắm sừng' chấn động của ông. Tóm tắt di sản nghệ thuật khổng lồ nhưng đầy tranh cãi của Picasso, cùng góc nhìn mỉa mai của hậu thế về sự tương phản lớn giữa tài năng kiệt xuất và nhân cách đời tư.","Giải thích về trường phái lập thể, các giai đoạn nghệ thuật (Xanh lam, Hoa hồng) và thói đa tình, ""cắm sừng"" của Picasso.","HyDxRTBnwNM","neutral","Huyền Thoại Đa Tình Páp-Lô Pi-Cát-Xô","https://www.youtube.com/watch?v=HyDxRTBnwNM"
32,"1","năm nào cũng vậy chán không muốn nói luôn luôn","Cụm từ 'năm nào cũng vậy' ám chỉ tình trạng lặp đi lặp lại của một vấn đề theo chu kỳ hàng năm. Arsenal thường xuyên gặp khó khăn trong các trận đấu với đối thủ yếu hơn, dù được kỳ vọng cao nhưng thi đấu thiếu ổn định.","2026-05-30T09:37:53.709121Z",33,23.056,"youtube","Không mỉa mai","Tiêu cực","2026-05-30T09:37:53.709137Z","Diễn biến toàn bộ trận đấu bóng đá kịch tính giữa Arsenal và Bournemouth. Arsenal (đội cửa trên) được kỳ vọng sẽ giành chiến thắng dễ dàng nhưng đã vấp phải sự kháng cự mãnh liệt và suýt bị cầm hòa hoặc thua, gây tâm lý căng thẳng tột độ cho người hâm mộ trước khi có màn lội ngược dòng may mắn. Arsenal kiểm soát hoàn toàn thế trận trong hiệp 1, dồn ép đối thủ và nhanh chóng có bàn thắng vươn lên dẫn trước nhờ sự áp đảo của hàng công. Bournemouth bất ngờ vùng lên mạnh mẽ vào đầu hiệp 2, khai thác các lỗ hổng phòng ngự bất cẩn của Arsenal để ghi bàn gỡ hòa khiến thế trận đảo chiều. Trận đấu được đẩy lên đỉnh điểm với một pha thổi penalty đầy tranh cãi từ trọng tài, tạo ra làn sóng phản đối dữ dội từ ban huấn luyện và cầu thủ Arsenal. Những phút bù giờ cuối cùng đầy nghẹt thở, Arsenal ghi được bàn thắng quý như vàng để ấn định chiến thắng sát nút đầy chật vật, giải tỏa áp lực nhưng để lại nhiều hoài nghi về phong độ phòng ngự.","Những sai lầm phòng ngự của Arsenal, pha penalty gây tranh cãi và cú lội ngược dòng đầy may mắn/khó khăn của đội chủ nhà.","5Augh75jX6g","negative","HIGHLIGHTS: ARSENAL - BOURNEMOUTH","https://www.youtube.com/watch?v=5Augh75jX6g"
33,"1","sao cái trận này mình thấy lối đá hơi 36 nhỉ đá bẩn bựa quá với trời","'36' là cách viết tắt của cụm từ 'ba sáu chín' trong tiếng lóng bóng đá Việt Nam, chỉ lối chơi thiếu fair-play, nhiều pha phạm lỗi thô bạo hoặc tiểu xảo. Trong trận đấu này, Bournemouth đã có nhiều tình huống phòng ngự quyết liệt và một số pha va chạm mạnh với cầu thủ Arsenal.","2026-05-30T09:39:51.446363Z",34,117.445,"youtube","Có mỉa mai","Tiêu cực","2026-05-30T09:39:51.446380Z","Diễn biến toàn bộ trận đấu bóng đá kịch tính giữa Arsenal và Bournemouth. Arsenal (đội cửa trên) được kỳ vọng sẽ giành chiến thắng dễ dàng nhưng đã vấp phải sự kháng cự mãnh liệt và suýt bị cầm hòa hoặc thua, gây tâm lý căng thẳng tột độ cho người hâm mộ trước khi có màn lội ngược dòng may mắn. Arsenal kiểm soát hoàn toàn thế trận trong hiệp 1, dồn ép đối thủ và nhanh chóng có bàn thắng vươn lên dẫn trước nhờ sự áp đảo của hàng công. Bournemouth bất ngờ vùng lên mạnh mẽ vào đầu hiệp 2, khai thác các lỗ hổng phòng ngự bất cẩn của Arsenal để ghi bàn gỡ hòa khiến thế trận đảo chiều. Trận đấu được đẩy lên đỉnh điểm với một pha thổi penalty đầy tranh cãi từ trọng tài, tạo ra làn sóng phản đối dữ dội từ ban huấn luyện và cầu thủ Arsenal. Những phút bù giờ cuối cùng đầy nghẹt thở, Arsenal ghi được bàn thắng quý như vàng để ấn định chiến thắng sát nút đầy chật vật, giải tỏa áp lực nhưng để lại nhiều hoài nghi về phong độ phòng ngự.","Những sai lầm phòng ngự của Arsenal, pha penalty gây tranh cãi và cú lội ngược dòng đầy may mắn/khó khăn của đội chủ nhà.","5Augh75jX6g","negative","HIGHLIGHTS: ARSENAL - BOURNEMOUTH","https://www.youtube.com/watch?v=5Augh75jX6g"
34,"1","giấy báo tử hả mẹ hát như sắp chết vậy","'Giấy báo tử' là loại giấy thông báo chính thức về cái chết của một người trong quân đội hoặc trong các ngữ cảnh hành chính. Ca khúc 'Giấy ghi chú tâm nguyện' là một bài hát nhẹ nhàng, lãng mạn, lấy cảm hứng từ những kỷ niệm tuổi học trò.","2026-05-30T09:40:31.234144Z",35,39.52,"youtube","Có mỉa mai","Tiêu cực","2026-05-30T09:40:31.234159Z","Màn trình diễn ca khúc 'Giấy ghi chú tâm nguyện' ngọt ngào và trẻ trung của nhóm nghệ sĩ Lý Tiểu Nhiễm, Đường Nghệ Hân và Vương Mông tại vòng Công diễn 1 của chương trình thực tế 'Chị Đẹp Đạp Gió 2026'. Giới thiệu các thành viên trong đội hình (Lý Tiểu Nhiễm, Đường Nghệ Hân, Vương Mông), ý tưởng dàn dựng sân khấu lấy cảm hứng thanh xuân và quá trình luyện tập vất vả trước giờ G. Mở đầu tiết mục với giai điệu nhẹ nhàng, các nghệ sĩ xuất hiện rạng rỡ trong trang phục dễ thương, mang lại không khí trong trẻo và hoài niệm cho khán giả. Đoạn cao trào của ca khúc phô diễn sự kết hợp giọng hát hòa quyện, vũ đạo đồng đều và các khoảnh khắc tương tác ngọt ngào giữa các tỷ tỷ trên sân khấu. Phần kết thúc tiết mục trong tiếng reo hò cổ vũ của khán giả tại trường quay, nhận xét từ ban giám khảo và màn reaction đầy hào hứng của các nghệ sĩ khác từ phòng chờ.","Sự kết hợp giữa các nghệ sĩ Lý Tiểu Nhiễm, Đường Nghệ Hân; phong cách biểu diễn trẻ trung, mang tính giải trí thuần túy.","yM8XxAwUM_M","positive","GIẤY GHI CHÚ TÂM NGUYỆN","https://www.youtube.com/watch?v=yM8XxAwUM_M"
35,"1","nếu ai không biết trend đầu cắt mới trong video tổng hợp này xuất phát từ đâu thì nó xuất phát từ trong group troll game golden time lúc đấy tự dưng đâu ông Hiếu aka bố của mọi người war với đầu cắt mới aka con của dũng sĩ diệt mọi bố Hiếu 2 ông thần share vào nhóm livestream xong share ra cắt mấy câu đầu cắt mới bla bla thế là thành trend kể ra cũng lâu lắm rồi","'Trend đầu cắt mới' xuất phát từ một cuộc tranh cãi trong cộng đồng game *Golden Time* trên Facebook, nơi hai cá nhân (gọi tắt là ông Hiếu và đầu cắt mới) đã có xung đột công khai. Cuộc tranh cãi này được lan truyền và biến thành một xu hướng trên mạng xã hội, thường được sử dụng để chỉ những cuộc tranh luận vô nghĩa hoặc gây cười.","2026-05-30T09:41:27.421336Z",36,55.886,"youtube","Không mỉa mai","Trung lập","2026-05-30T09:41:27.421363Z","Video bình luận mang giọng điệu mỉa mai và hài hước của kênh Vui Vẻ trong 14 phút, tổng hợp và phê phán gay gắt các trào lưu vô tri, nhảm nhí, đần độn và có phần độc hại đang lan truyền mạnh mẽ trên mạng xã hội TikTok và YouTube hiện nay. Liệt kê và châm biếm các trào lưu vô tri nổi bật như trend cố tình 'gửi nhầm ảnh nhạy cảm' rồi xem đó là trò đùa, các thử thách nguy hiểm để câu like và sự thịnh hành của hệ tư tưởng Alpha male lỗi thời. Phân tích sự biến tướng và thương mại hóa quá đà của các trào lưu 'chữa lành' (Healing) giả tạo, đánh vào tâm lý yếu đuối của người trẻ nhằm mục đích trục lợi tài chính. Bóc trần hiện tượng vô đạo đức khi vụ việc đau lòng của chàng trai 'Mèo Béo' bị hàng loạt TikToker, YouTuber lợi dụng cắt ghép, dựng content giả câu view bất chấp nỗi đau của người trong cuộc. Đưa ra lời cảnh báo nghiêm túc về tác hại lâu dài của các nội dung bẩn, vô bổ (nhux Skibidi Toilet) đến tư duy nhận thức của trẻ em, kêu gọi người dùng tỉnh táo thanh lọc không gian mạng.","Phân tích sự biến tướng của trào lưu ""Healing"", vụ việc ""Mèo Béo"" bị lợi dụng câu view, sự ảnh hưởng xấu của content ""bẩn"" tới trẻ em.","fnTfJ130mjw","negative","Tất cả những trend đần độn nhất trên mạng xã hội trong 14 phút","https://www.youtube.com/watch?v=fnTfJ130mjw"
36,"1","Ờ khoét cái cửa luôn luôn cho con mèo","'Ờ khoét cái cửa luôn luôn cho con mèo' là một câu nói vô nghĩa, thường được dùng trong văn hóa mạng để tạo hiệu ứng hài hước hoặc phản ứng ngẫu nhiên. Trong ngữ cảnh này, nó có thể là phản hồi không liên quan đến nội dung video, mang tính chất giải trí hoặc bày tỏ sự ngẫu hứng.","2026-05-30T09:42:06.500881Z",37,38.786,"youtube","Có mỉa mai","Tiêu cực","2026-05-30T09:42:06.500897Z","Góc nhìn chiêm nghiệm sâu sắc và thẳng thắn của vlogger đời đầu JVevermind về thực trạng đen tối, sự độc hại của mạng xã hội hiện đại, nơi con người bị thao túng bởi thế giới ảo, drama dàn dựng và các hệ thống điều hướng dư luận. Đặt vấn đề về sự thay đổi tiêu cực của mạng xã hội: từ một không gian kết nối bạn bè thuần túy trở thành nơi sản sinh văn hóa 'phông bạt', sống ảo và cuồng si danh vọng giả tạo. Chỉ trích trực diện các vụ tạo scandal, dàn dựng drama tinh vi của những người nổi tiếng (như Phạm Thoại, Thủy Tiên) nhằm thâu tóm sự chú ý của đám đông để trục lợi truyền thông. Phân tích cơ chế kỹ thuật đứng sau hậu trường mạng xã hội, giải thích cách các hệ thống bot AI, tài khoản ảo (clone) và đội ngũ seeding được dùng để kích động tranh cãi, định hướng dư luận và thao túng tâm lý người dùng. Đưa ra lời khuyên mang tính triết lý về cách bảo vệ sức khỏe tinh thần, học cách 'ngừng quan tâm' trước những thị phi vô bổ để tìm lại giá trị sống đích thực ngoài đời thực.","Chỉ trích các vụ drama của Phạm Thoại, Thủy Tiên; giải thích cách bot AI được dùng để kích động tranh luận và định hướng dư luận.","foeGbXU6pGI","negative","Mạng Xã Hội không còn vui nữa","https://www.youtube.com/watch?v=foeGbXU6pGI"
37,"1","gia đình","'Gia đình' ở đây có thể ám chỉ đến hoàn cảnh gia đình của bé Phương Anh, bao gồm các yếu tố như điều kiện kinh tế, giáo dục, hoặc hỗ trợ từ gia đình trong việc giải quyết vấn đề học tập.","2026-05-30T09:42:13.024792Z",38,6.217,"tiktok","Không mỉa mai","Trung lập","2026-05-30T09:42:13.024807Z","Video là bản cắt ghép từ một phóng sự lớp học tiểu học trong giờ ăn bán trú. Trong đoạn đầu, cô giáo nói rằng bé Phương Anh không ăn được thịt gà nên gọi bé lên chia canh cho các bạn. Sau đó, ở phần phỏng vấn, phóng viên hỏi bé có ăn được thịt gà không và bé trả lời là có. Video dùng các đoạn zoom cận cảnh vào biểu cảm của bé, chuyển sang tông đen trắng ở cuối và thêm nhạc nền kiểu điều tra để tăng cảm giác kịch tính. Text overlay gồm các câu như “Mong VTV theo dõi năm nay bạn Phương Anh có được lên lớp không?”, “Ủa?” và “Có ạ”. Nội dung tập trung vào sự khác biệt giữa lời cô giáo nói và câu trả lời trực tiếp của học sinh trong phóng sự.","Bối cảnh lớp học giờ ăn bán trú; cô giáo gọi bé Phương Anh đi chia canh; phóng viên phỏng vấn bé về việc ăn thịt gà; text overlay nhấn mạnh câu “Ủa?” và “Có ạ”; cuối video có nhạc nền kịch tính.","7628064166992973077","neutral","Con có ăn được thịt gà không?","https://www.tiktok.com/@saigondailytrending/video/7628064166992973077?is_from_webapp=1"
38,"1","bệnh cũ tái phát arsenal không xứng đáng vô địch huấn luyện viên chưa đủ tầm","'Bệnh cũ tái phát' là một cách nói chỉ việc một vấn đề hoặc lỗi lầm đã từng xảy ra trước đó lại xuất hiện trở lại. Arsenal từng giành chức vô địch Premier League vào năm 2001-2002 và 2003-2004, nhưng sau đó đã không thể duy trì thành tích cao trong nhiều mùa giải liên tiếp. Huấn luyện viên Mikel Arteta được bổ nhiệm vào năm 2019 và đã dẫn dắt Arsenal giành chức vô địch FA Cup vào năm 2020.","2026-05-30T09:42:22.692512Z",39,9.38,"youtube","Không mỉa mai","Tiêu cực","2026-05-30T09:42:22.692527Z","Diễn biến toàn bộ trận đấu bóng đá kịch tính giữa Arsenal và Bournemouth. Arsenal (đội cửa trên) được kỳ vọng sẽ giành chiến thắng dễ dàng nhưng đã vấp phải sự kháng cự mãnh liệt và suýt bị cầm hòa hoặc thua, gây tâm lý căng thẳng tột độ cho người hâm mộ trước khi có màn lội ngược dòng may mắn. Arsenal kiểm soát hoàn toàn thế trận trong hiệp 1, dồn ép đối thủ và nhanh chóng có bàn thắng vươn lên dẫn trước nhờ sự áp đảo của hàng công. Bournemouth bất ngờ vùng lên mạnh mẽ vào đầu hiệp 2, khai thác các lỗ hổng phòng ngự bất cẩn của Arsenal để ghi bàn gỡ hòa khiến thế trận đảo chiều. Trận đấu được đẩy lên đỉnh điểm với một pha thổi penalty đầy tranh cãi từ trọng tài, tạo ra làn sóng phản đối dữ dội từ ban huấn luyện và cầu thủ Arsenal. Những phút bù giờ cuối cùng đầy nghẹt thở, Arsenal ghi được bàn thắng quý như vàng để ấn định chiến thắng sát nút đầy chật vật, giải tỏa áp lực nhưng để lại nhiều hoài nghi về phong độ phòng ngự.","Những sai lầm phòng ngự của Arsenal, pha penalty gây tranh cãi và cú lội ngược dòng đầy may mắn/khó khăn của đội chủ nhà.","5Augh75jX6g","negative","HIGHLIGHTS: ARSENAL - BOURNEMOUTH","https://www.youtube.com/watch?v=5Augh75jX6g"
39,"1","comeback rất rỡ ỉa đúng chính xác vào những người ngu thật giả ngu","'Rỡ ỉa' là lỗi gõ phím của từ 'rởm đời', một tiếng lóng chỉ những người giả tạo, thiếu chân thật hoặc hành xử ngu ngốc. JVevermind là một trong những vlogger đời đầu tại Việt Nam, nổi tiếng với các video phân tích sâu sắc về văn hóa mạng và xã hội.","2026-05-30T09:43:07.494962Z",40,44.57,"youtube","Không mỉa mai","Tiêu cực","2026-05-30T09:43:07.494979Z","Góc nhìn chiêm nghiệm sâu sắc và thẳng thắn của vlogger đời đầu JVevermind về thực trạng đen tối, sự độc hại của mạng xã hội hiện đại, nơi con người bị thao túng bởi thế giới ảo, drama dàn dựng và các hệ thống điều hướng dư luận. Đặt vấn đề về sự thay đổi tiêu cực của mạng xã hội: từ một không gian kết nối bạn bè thuần túy trở thành nơi sản sinh văn hóa 'phông bạt', sống ảo và cuồng si danh vọng giả tạo. Chỉ trích trực diện các vụ tạo scandal, dàn dựng drama tinh vi của những người nổi tiếng (như Phạm Thoại, Thủy Tiên) nhằm thâu tóm sự chú ý của đám đông để trục lợi truyền thông. Phân tích cơ chế kỹ thuật đứng sau hậu trường mạng xã hội, giải thích cách các hệ thống bot AI, tài khoản ảo (clone) và đội ngũ seeding được dùng để kích động tranh cãi, định hướng dư luận và thao túng tâm lý người dùng. Đưa ra lời khuyên mang tính triết lý về cách bảo vệ sức khỏe tinh thần, học cách 'ngừng quan tâm' trước những thị phi vô bổ để tìm lại giá trị sống đích thực ngoài đời thực.","Chỉ trích các vụ drama của Phạm Thoại, Thủy Tiên; giải thích cách bot AI được dùng để kích động tranh luận và định hướng dư luận.","foeGbXU6pGI","negative","Mạng Xã Hội không còn vui nữa","https://www.youtube.com/watch?v=foeGbXU6pGI"
